cnae,p49100_h1,p40800_h1,p40100_mas_40500_h1,p31200_h1,p32300_h1,p10000_h1,p20000_h1,target_status
6420,-28.56794,0.0,0.0,0.0,0.0,155744.04194,155666.89635999998,0
4612,-202.4767,-9.139080000000002,329199.1038,0.0,38.17709,28528.145559999997,3300.15881,1
6420,21734.34,-13574.054,327544.567,168831.932,147112.149,607812.367,34355.359000000004,0
6910,9380.0,-5448.0,319480.0,93686.0,23854.0,236390.0,18998.0,0
4321,236.0,-2328.0,314132.0,108996.0,64159.0,334517.0,4759.0,1
6419,0.0,0.0,311676.0,0.0,0.0,12038410.0,970812.0,0
6420,-53822.0,-3485.0,307004.0,1136.0,5142.0,160795.0,38456.0,0
3523,13118.640000000001,-1.2579999999999998,291471.851,0.0,435.327,1149808.0590000001,1125775.5650000002,1
6420,43709.0,-32124.0,285198.0,241277.0,40098.0,558959.0,107894.0,0
7022,103743.0,-780.0,281693.0,477.0,76.0,2133249.0,1187831.0,1
7219,19892.0,-4259.0,280383.0,70202.0,16403.0,363319.0,156150.0,1
6420,32618.0,-31082.0,278999.0,514094.0,67042.0,990520.0,332002.0,0
4645,22886.082,-4177.793,277622.142,0.0,0.0,238360.661,70870.192,0
2932,-441.0,-549.0,271557.0,0.0,140.0,33012.0,3545.0,1
4690,20261.51989,-2520.51415,265408.68434,850.04633,409.80098,141353.4459,72587.14713,0
4675,8557.0,-4108.0,262454.0,651.0,816.0,132711.0,27253.0,0
6420,17799.063309999998,-1862.6905900000002,257491.42242,4872.45849,9534.48574,106033.50155,62463.41371,0
6419,0.0,0.0,256780.0,0.0,0.0,11985604.0,1040129.0,0
2932,-19473.037,-5658.197,252711.94999999998,1519.895,1844.7259999999999,97772.318,42471.22,1
2013,37856.0,-13490.0,250251.0,3495.0,781.0,216058.0,136045.0,0
6612,49860.0,0.0,246454.0,217051.0,44374.0,692536.0,338173.0,0
2932,12441.0,-8839.0,232120.0,40137.0,23292.0,200090.0,75099.0,0
4639,836.1850000000001,-3486.0350000000003,231832.857,15061.188,19289.379999999997,113572.67499999999,33207.148,0
4646,436.21,-139.45,229987.187,0.0,92.262,53820.495,29595.161,0
4638,14583.440690000001,-4433.66053,225528.72933,11420.801130000002,69776.07393,158401.52302,37100.845960000006,1
5224,6997.229,-13489.23,217026.815,4493.509,1346.2289999999998,160950.981,51682.113000000005,0
4519,5536.8122,-850.97478,210499.03901,8036.37942,22215.42437,84611.61322,27885.34049,1
8211,8408.028670000002,-5550.41443,209664.52279,26871.66293,34896.61673,171741.59197,67260.449878,0
8010,-12629.747,-1729.2630000000001,200194.62399999998,23836.246,16080.734,120049.303,41197.882000000005,1
6820,16321.948,-7621.727,196267.069,17355.165999999997,9892.615000000002,526722.055,467360.548,1
8211,887.0,-74.0,186502.0,0.0,0.0,39991.0,12337.0,1
4671,344.646,0.0,184864.74899999998,0.0,8646.160000000002,24310.267,46.785,1
6820,15466.0,-30500.0,184582.0,168335.0,1346279.0,2255687.0,566205.0,1
4621,7196.468,-3956.856,184294.077,0.0,0.0,108317.472,77226.302,1
6420,181343.0,-55.0,183936.0,32.0,10.0,2005668.0,1993569.0,1
4621,1398.742,-2505.9190000000003,182632.524,14292.057,16623.824,97674.146,18889.060999999998,0
4675,3039.9809999999998,-2253.58,123942.69,7437.778,30974.003999999997,106439.06899999999,51698.533,0
6420,12879.0,-5466.0,179660.0,24068.0,14067.0,77348.0,19555.0,0
2751,12974.0,-6019.0,179563.0,15071.0,11020.0,152203.0,62987.0,0
6499,-12.0,0.0,0.0,0.0,3.0,780873.0,780817.0,0
6190,-3293.6736800000003,-49.35239,175851.70756,3.6,0.0,167268.41307,-36980.15722,1
8010,-13287.689999999999,-1441.852,170884.645,23647.046,14661.598,119215.502,28705.700999999997,1
6810,31278.0,-1185.0,167692.0,1149756.0,1281142.0,4783047.0,1927842.0,1
4121,-1328.1880800000001,-560.51645,167656.98215,46520.18495,50748.159620000006,356374.39372,40554.45495,1
7022,31071.871,-798.337,167531.648,113.855,1994.203,158788.541,32999.376000000004,0
2573,7673.068,-3439.199,167093.918,88.07000000000001,5418.249,122488.972,30695.964,0
6820,6023.0,-27893.0,162748.0,192342.0,1346280.0,2296463.0,405099.0,1
4646,2385.0529899999997,-268.30395,160790.10155,2217.87775,582.41295,55740.668130000005,15444.48092,1
1022,1379.2009999999998,-745.832,160139.747,12.652999999999999,200.945,48434.293000000005,7316.3769999999995,0
6420,19877.717,-1470.815,157485.252,9.004,38.162,79871.923,36772.96,0
6420,4106.94626,-10315.912199999999,155993.794,0.0,2599.12,124687.26612999999,70429.80400999999,0
6420,19828.244,-2982.232,151291.273,76743.727,5978.496,300863.692,174959.41,0
7022,19825.0,-51828.0,148774.0,905125.0,100597.0,1039750.0,-17443.0,0
4631,-2.84521,-1621.1163000000001,147535.77247,2852.39279,6048.50619,36267.43288,13203.20597,0
6420,135636.0,-128.0,147476.0,0.0,51.0,2208268.0,1529880.0,1
2014,2185.0,-2707.0,145774.0,1592.0,5778.0,74357.0,10457.0,0
5224,5060.951,-975.395,145392.721,142.871,194.542,34498.29,6433.467,0
2932,2799.0,-620.0,142054.0,0.0,114.0,27395.0,2851.0,1
8211,568.872,-2678.3720000000003,128363.921,9636.533000000001,18094.76,158238.911,76087.70199999999,1
9319,13503.244690000001,-2999.82592,141169.32747,625.12216,5153.4,158005.84701,115159.47830999999,0
3030,-2883.0,-20970.0,140175.0,249534.0,21427.0,486740.0,-7866.0,1
8299,34881.915420000005,-8353.178699999999,134574.78102,124157.03126999999,24210.60098,347143.70207,144316.17705,0
6820,6930.077,-2258.562,134083.52,26445.077999999998,25497.685999999998,126898.81,52081.683000000005,0
4339,-4868.936,-586.034,133740.22,76.65700000000001,13452.454000000002,85459.11499999999,10463.193000000001,1
4941,8873.895,-5948.359,131040.644,40828.51,24165.222999999998,116427.349,18443.3,0
2932,5713.122,-1177.815,130158.436,0.0,0.0,92616.73599999999,20933.518,1
6612,-59430.053,-55207.454,129599.37999999999,0.0,17987.839,141578.729,28345.532,1
2016,11448.349,-1848.827,127632.68299999999,0.0,5.325,85015.938,59203.743,0
4672,-11981.313,-3018.424,126390.25899999999,27.8,149.58,82149.132,18286.792999999998,0
4646,3546.7,-2086.4570000000003,125932.14899999999,0.0,0.0,203484.289,79576.70599999999,1
2351,8559.0,-19667.0,124502.0,2546.0,24435.0,287279.0,59779.0,1
2015,19878.35,-1602.2050000000002,124200.343,2275.604,592.175,66468.356,27701.897999999997,1
6910,5366.893,-851.598,124030.146,390.392,34280.905000000006,87187.174,14699.934000000001,1
6810,-34796.0,-24457.0,123478.0,1102720.0,1260380.0,4381385.0,1172102.0,1
4690,2599.7440699999997,-12.28308,122837.15806,0.0,6.999999999999975e-05,58621.69817,6070.4363,0
7490,-2866.0,-13254.0,122558.0,930092.0,300186.0,2602791.0,1266190.0,0
4661,2812.0,-28.0,121947.0,0.0,0.0,79235.0,19201.0,0
4639,-2.98176,0.0,0.0,0.0,0.0,55.95803,55.92803,1
6420,2932.214,-4974.683,120701.48,49558.780000000006,15049.886,131102.932,33602.852000000006,0
6420,-0.83705,0.0,0.0,0.0,0.0,173387.97613,169562.23356,0
7010,3815.1749999999997,-724.646,117963.682,2532.4829999999997,1017.642,41919.560000000005,15534.799,0
4646,2633.56153,-22.43677,113265.83049,0.0,0.0,57399.33185,2596.5214,1
6630,25291.9253,-6.74415,116051.48508,3786.04686,0.0,52641.51103,31565.464679999997,0
4671,1064.5603099999998,-1276.08463,110570.15522,2835.49768,1385.26651,20293.670599999998,4181.95528,0
4646,251.36595,-388.09418999999997,110462.30743,874.05392,163.09875,44593.87475,16517.19126,1
4642,-27194.615,-2181.469,108410.496,78.06700000000001,2552.277,62054.397000000004,-29669.412,1
6920,6151.29,-3353.1400000000003,107759.42,4564.78,6149.22,107370.59999999999,68260.4,0
2014,-3914.0,-3120.0,107545.0,0.0,7040.0,98634.0,-5668.0,1
6820,3201.58471,-898.23632,105428.19378,7950.57129,14054.694350000002,47446.21748,14324.121500000001,0
2822,-359.64886,-2951.89892,105258.32556,8544.34143,5679.52979,172564.62036,109891.44007,1
2399,12317.027820000001,-5700.9113,104813.56637,36028.514240000004,17935.182979999998,115974.99257999999,30437.128269999997,0
4941,-276.31478,-926.04294,103306.5596,15576.63428,15805.868890000002,46979.172360000004,2613.0607,1
6420,24774.43022,-3561.3974900000003,102973.52982,23374.700859999997,17909.27538,201811.44349,144230.05182,0
4711,1471.908,-1975.344,102699.233,3653.834,588.421,33567.896,11619.763,1
4646,1161.87135,-318.45742,102664.80225,1983.07118,15053.879860000001,48391.86026,3303.49543,0
6492,353.18396,-25.82384,102050.66721999999,0.0,1959.4459399999998,13597.11273,5393.12532,1
4639,488.77645,-589.78544,101702.71415,194.55239,1995.32251,30473.63277,5348.26925,0
4671,385.0,0.0,101593.0,101.0,0.0,8333.0,3055.0,0
6420,12149.396,-3904.876,100836.887,0.0,4478.824,117139.108,100005.779,0
4646,463.49381,-704.30852,100268.11443999999,2496.72206,248.44922,49479.237290000005,10263.87673,1
4941,6780.955,-3356.4120000000003,98247.75899999999,20283.361999999997,6723.736,72437.129,29884.825,0
4618,729.235,-2.8569999999999998,40035.133,0.0,0.0,12409.245,3170.6459999999997,0
4674,379.69914,-912.79361,97166.28136,3482.79692,4770.5027199999995,65060.221880000005,27556.92552,0
6420,10257.0,-7377.0,97157.0,97020.0,18483.0,201338.0,21797.0,1
5914,8975.588000000002,-6477.3330000000005,97020.667,27.588,1101.135,77007.86099999999,53658.821,1
6420,12110.50379,-4023.8374,96953.92197,30559.8073,8480.20658,86067.12999999999,-2182.48506,0
9312,19575.66227,-6747.125770000001,96857.13682,9.5,622.38413,135589.436139,92197.28314,0
6920,24150.486,-5420.354,96631.041,31859.176,5040.876,110486.866,55164.552,1
6499,92641.0,-14.0,96547.0,0.0,0.0,2946433.0,2945684.0,1
4754,1608.3549899999998,-277.38179,96389.4377,1332.15007,11033.539920000001,27733.94218,101.74737,1
7912,4222.693,-9.452,96194.87199999999,0.0,0.0,31381.561999999998,24790.822,0
4634,9465.0,-2001.0,95860.0,0.0,0.0,141606.0,106796.0,0
6420,3957.798,-3714.312,95706.00899999999,12180.166000000001,5413.7919999999995,410552.928,373669.66,1
9499,1524.96506,-930.13007,95705.99531,21.08977,1306.04236,61761.987810000006,17304.262639999997,0
4673,1715.34,-2893.196,95236.639,29.82,0.0,81661.03099999999,37995.459,0
5310,-5427.859,-1052.298,94599.533,12880.865000000002,7855.293,47319.880000000005,-3970.134,1
4299,2411.872,-4131.017,94597.709,2229.548,4710.416,75902.127,32470.001,0
3030,3141.786,-2772.8650000000002,94284.03099999999,2989.931,0.0,93172.03099999999,39599.023,1
7490,-5371.441,-1080.582,94253.33099999999,12880.865000000002,7855.293,44966.096000000005,2441.2239999999997,1
1721,5898.0,-6239.0,93747.0,3243.0,3831.0,125709.0,106547.0,0
6832,33490.0,-12597.0,92890.0,114250.0,15504.0,162038.0,4855.0,0
6420,7558.0742199999995,-1158.8960100000002,92431.10749,780.6564,10719.96046,81485.28123,54765.29847,0
6420,86271.68143,-167.23942,91806.37238999999,5251.64363,13422.7281,131058.79273999999,93904.88418,0
8211,-522.272,-940.359,90907.981,14887.273000000001,7275.59,40900.642,-694.792,0
1413,2387.01138,-266.78305,90860.84749,6764.03276,17278.810439999997,84571.50198,20918.894119999997,1
5811,14417.031,0.0,90584.69499999999,61.541,1560.4569999999999,151707.34,97384.692,0
1011,498.47066,-3234.70616,90206.85856,7936.20472,4064.14392,52527.46473,31707.20275,1
4633,84.22913,-159.52785,89774.58855,0.0,1021.65817,9890.05535,2125.76631,0
4643,33.528,-171.137,89699.768,0.0,0.0,9660.209,8.844,1
4941,214.87261,-621.69627,89123.85343999999,10540.102,10473.75718,40428.335450000006,2362.49276,1
4771,2624.58434,-3193.1415300000003,88508.94696999999,7.5,7.35021,60192.88356,14783.810220000001,0
6420,-575.298,-2219.443,389074.974,238.013,179573.611,643833.992,13751.266000000001,0
2014,418.85,-550.864,87041.31899999999,0.0,184.633,31556.733,12976.758000000002,0
6420,12107.48766,-4771.32264,86388.98833,39948.587640000005,3415.56643,138717.27732,20711.745489999998,0
4669,-17547.316000000003,-27.951999999999998,86201.30099999999,0.0,75999.26599999999,531149.923,54526.256,1
1091,-1577.61985,-534.12067,85678.109,0.0,0.0,50594.86263,41819.90937,1
4511,1306.88259,-195.04461,85607.82136999999,2.58177,8614.59761,19282.66084,3942.50889,1
7120,3586.5319999999997,-4000.524,85602.646,6065.262,3673.053,89143.79699999999,60831.737,0
7911,82.32207000000001,-105.43149,85598.62997,0.0,0.07922,10426.2633,1199.9904499999998,0
7911,6391.05497,-573.13797,84697.60349,8.970329999999999,28.713430000000002,64942.75422,46732.091250000005,0
2015,747.20218,-747.08799,97584.53538,9317.61028,28331.24854,80498.49313999999,17900.887,0
7112,14008.69348,-2637.96276,84478.94442,3465.9168099999997,858.88652,48468.32871,22288.18762,0
6420,-5521.0,0.0,0.0,0.0,0.0,458733.0,453201.0,0
4941,1895.00497,-2034.30247,83060.98528,8057.17014,4791.46652,57675.72712,24775.00027,1
6820,53749.0,-10603.0,81977.0,463125.0,81168.0,769029.0,153207.0,1
4651,2720.298,-180.615,80710.703,1090.831,16273.738000000001,33251.069,11926.112000000001,0
4651,2690.817,-178.95,80335.81999999999,1090.831,16273.738000000001,33078.843,11824.951000000001,0
6511,0.0,0.0,80306.0,0.0,0.0,2657522.0,171339.0,0
0147,2175.36676,-961.57907,70759.13343,4144.98613,1510.41338,23319.224179999997,6007.27256,0
2059,2529.60304,-520.2028,79686.41681,0.0,0.0,26136.878999999997,9478.694070000001,0
2790,6709.04523,-1706.79041,79383.65368999999,1301.1339899999998,1088.31704,71547.21312999999,55525.1324,0
5229,7808.27998,-87.67504,78341.06545,0.0,363.95405,31503.14392,8224.75681,1
4617,15693.013,-57.176,76058.629,0.0,8556.058,40276.634000000005,8216.797,0
6920,2073.0943899999997,-3191.99383,76047.96873,24227.85591,23638.934989999998,57731.39576,-5464.74961,0
4632,1047.33109,-2349.89523,75558.23529,8532.04657,14275.18548,47137.50953,7365.33971,1
2222,4193.0,-2698.0,75261.0,991.0,9088.0,56863.0,33098.0,0
4291,7268.0,-1102.0,75101.0,53451.0,15612.0,109379.0,3779.0,1
6420,1471.9569499999998,-4424.38815,74869.87909999999,14201.947230000002,10168.355640000002,74283.16442,38618.432740000004,0
9329,969.646,-12.498000000000001,74220.409,0.0,0.0,107925.966,10960.202000000001,1
5223,11310.118,-3807.262,74184.651,189.684,7101.088,63265.734000000004,37298.736000000004,1
6419,0.0,0.0,73952.0,0.0,0.0,1472852.0,190493.0,0
4675,1018.208,-496.557,54063.83,2039.1219999999998,13618.057,65143.417,40913.191000000006,0
1011,99.21254,-349.28987,73912.03538,2836.53735,2217.76979,28820.20767,9236.507570000002,0
4511,1767.866,-741.572,73795.88799999999,1150.231,14831.473,34526.091,13575.203000000001,0
8690,15798.97023,-5824.27757,73627.75398,6107.08976,7985.66843,156334.90105,124909.79778,0
4651,1688.0,-170.0,73390.0,0.0,292.0,48071.0,9317.0,1
7022,10377.468850000001,-6976.48145,73052.52717,30041.943769999998,11362.931620000001,131816.85457,78221.92684999999,0
6420,-315834.0,-8648.0,73052.0,0.0,131417.0,1018498.0,-170736.0,1
6419,0.0,0.0,73015.0,0.0,0.0,2095119.0,133213.0,0
6419,0.0,0.0,73015.0,0.0,0.0,2095119.0,133213.0,0
4122,276.325,-72.137,72808.102,24772.716,4571.866,86201.74699999999,7455.518,1
5229,1605.0,-220.0,72565.0,0.0,2.0,35145.0,17315.0,1
2841,14951.0,-613.0,72342.0,5856.0,2093.0,85626.0,54358.0,1
1091,-97.47666,-429.05035,72038.81526999999,7099.76293,2685.3239399999998,57615.64121,13679.379560000001,0
4511,-4.46558,-43.45055,71927.96553,0.0,0.0,18017.33208,-151.7165,1
6820,11259.0,-18233.0,71499.0,473775.0,46872.0,1145419.0,586373.0,0
4652,1699.433,-43.767,71372.368,0.0,0.0,60045.137,29612.829999999998,1
4669,514.977,-857.348,71186.56,183.173,402.284,80469.586,13171.055,0
7022,1004.0,-1348.0,54224.0,0.0,25.0,97552.0,56995.0,0
7112,-18311.0,-304.0,69100.0,523.0,3644.0,80743.0,4883.0,0
2219,3760.78444,-2193.7043400000002,69005.65411999999,3388.82575,2115.84399,42449.08264,24450.16717,0
6820,53786.0,-16104.0,68902.0,853766.0,24235.0,1200559.0,207877.0,1
2931,6596.8035199999995,-2635.4529700000003,68781.19192,2105.07896,701.59897,54429.755880000004,41368.306880000004,0
6810,-287.81691,-3046.6112200000002,68361.90109,8647.25688,19413.28914,159756.74351,116331.89585999999,0
6420,3390.4269999999997,-1954.988,68317.557,19904.388,35207.597,120170.189,24024.096999999998,0
4677,-2241.1118100000003,-660.26852,68042.40045,16641.408519999997,6517.1596899999995,44883.7358,14171.7723,1
7022,8386.076070000001,-2875.77255,67370.74369999999,15098.4215,5644.21421,50946.44771,15417.340960000001,1
4771,946.80554,-2137.316279,67166.998819,7.5,0.0,42576.911680000005,5988.85687,0
6202,9915.01661,-933.10507,66817.10738999999,392.12427,1210.2714899999999,39717.44273,27270.85843,0
2521,73.864,-1168.901,66120.40999999999,1045.398,8116.062,56398.588,35834.941000000006,0
6420,11581.633380000001,-230.84815,66016.50914,256.23198,3940.90289,41170.397170000004,23142.20021,0
4110,6055.468,-1437.111,53397.864,1601.1919999999998,173057.641,360018.601,89190.06899999999,0
6420,59947.25123,0.0,65721.33133999999,0.0,0.0,11791.15392,11785.94679,1
4110,7141.8723199999995,-16.56588,64753.068880000006,286.53005,1400.18769,4057.2453299999997,2049.23097,1
2051,14456.615000000002,-560.71,64735.111000000004,0.0,0.0,43034.622,4831.558,0
4110,-42216.0,-206.0,64269.0,35.0,0.0,614600.0,588949.0,0
6810,6633.64702,-2042.09744,60345.397880000004,37769.63431,4735.45958,98604.27097,38893.3312,0
8731,6935.142,-3073.281,63752.553,9334.716,2562.4049999999997,71602.29299999999,10400.987000000001,0
7010,7211.949,-1732.9730000000002,63691.664000000004,6642.907,762.693,57155.093,39117.311,1
7010,-3731.789,-1778.3860000000002,62927.3,9046.634,10138.649000000001,46592.024000000005,8351.334,1
1091,2072.344,-2360.003,62025.51,10880.159000000001,17167.816,57164.797000000006,24238.942,0
8610,219.0,-2204.0,61933.0,539.0,861.0,42465.0,12910.0,0
4634,226.35851,-775.26875,61882.67517,0.0,2608.65297,32475.759759999997,862.38581,1
5629,442.948,-2546.577,60434.795000000006,2.689,10.033999999999999,55103.761000000006,10567.345000000001,1
6420,15063.816,-659.702,60123.215000000004,486.50600000000003,2903.0609999999997,47516.832,30376.559999999998,0
9603,7841.6778699999995,-2944.73459,59939.22301,1068.4988099999998,86.34957,133185.98056,126041.03042,0
7410,947.8,-736.192,59760.55,1401.7559999999999,7880.896,55188.265,37005.814000000006,1
2059,2180.33193,-16.554187,59340.525140000005,0.0,0.0,25011.53042,2810.9701099999997,1
2015,819.64969,-11.570260000000001,59089.30795,0.0,0.0,31367.43074,6111.92282,0
4631,-34.22657,-49.42047,58867.52264,0.0,0.0,19371.95841,92.63562,0
6420,-30.18451,0.0,0.0,0.0,0.0,213274.22423,39318.56878,0
6832,16218.894,-22539.803,58220.574,0.0,0.0,212231.631,56458.725000000006,1
8731,827.97,-7122.809,57786.325000000004,140986.561,11983.512,220534.915,53776.211,0
6420,13542.594000000001,-3131.777,57693.474,15022.491,5110.4839999999995,89456.692,49343.981,0
5610,3307.314,-2638.493,57571.176,13112.989000000001,5917.162,56975.158,30721.677,0
2932,970.0,-2535.0,57384.0,0.0,0.0,31408.0,18433.0,1
4638,1164.2021599999998,-723.32551,55636.7329,5342.28989,6577.37146,22881.025309999997,2614.46062,0
6810,10608.170520000001,-1320.17021,57052.56751,49950.23749,58276.60764,260661.91143,103604.35514999999,1
6499,5531.0,-28369.0,56950.0,53.0,11.0,156116.0,64454.0,0
6820,-5622.66725,-740.8909,56632.015640000005,11793.29752,5157.25601,53032.286700000004,3314.72828,0
1091,46.416109999999996,-328.39725,56157.74005,4135.13591,660.58731,22650.267809999998,9326.49401,0
6420,662.20571,-520.29264,55852.3668,7178.78212,13298.69022,30712.37993,9083.81932,0
1071,2473.61933,-6838.16731,55624.69094,0.0,147.34817,36085.33007,25064.58515,1
8299,6.91404,-1172.51468,55574.52549,0.0,6.67863,15012.03951,413.3786,1
5510,11000.125,-7486.825,55522.017,73354.35699999999,4605.3189999999995,84034.11099999999,-12652.153999999999,0
6420,8212.43907,-1877.4629400000001,55331.95543,9482.8873,5691.88768,73297.94718999999,48897.230090000005,1
6920,9569.959610000002,-325.55881,55312.95175,248.56395,3015.5933,15149.560360000001,8831.861110000002,1
1712,4106.0,-3316.0,55231.0,3712.0,8914.0,64426.0,43015.0,1
7112,-17429.0,-26813.0,55085.0,9010.0,10109.0,188304.0,103090.0,0
6820,3383.31832,-966.30581,54957.06426,961.7237,4.35803,43391.41225,32719.38083,0
4110,-14961.479889999999,-316.74649999999997,54792.16397,5369.67362,66523.03613,43031.96035,-53559.24176,1
7022,-898.15723,-1557.0477700000001,54683.78637,0.0,0.0,49079.130990000005,-1198.57967,0
2932,62.0,-109.0,54663.0,0.0,0.0,6999.0,1754.0,1
4671,-12.25863,-0.54718,54223.25594,0.0,4.67072,3763.6114,3228.72586,0
3600,12299.387990000001,-20023.0538,54177.930830000005,205490.26296,33482.762440000006,441464.4298,84116.1773,0
1712,4797.0,-823.0,47198.0,227.0,1325.0,30064.0,18413.0,0
7112,3260.7622499999998,0.0,53710.154290000006,0.0,1578.9354999999998,21616.28732,4272.37915,0
4612,1185.273,-39.791000000000004,53696.37,2.447,5100.9,21900.875,15579.685000000001,1
1086,4393.0,-2059.0,39911.0,0.0,6.0,54838.0,45474.0,0
5222,8343.0,-2809.0,53480.0,4095.0,11812.0,98138.0,48020.0,0
4110,4619.922,-1445.563,53297.276000000005,1601.1919999999998,196132.375,381346.87,90022.317,0
6619,4512.86112,-744.70917,53209.810750000004,1443.7256,2888.03358,42481.700600000004,7149.18935,0
0111,12555.21717,-1087.0945800000002,52858.99609,3172.7120299999997,16839.11073,113896.5524,80308.05054,1
4711,92.64181,-412.12319,45662.81143,1078.45002,2121.550299,14248.085000000001,495.07858,0
5210,5881.0,-12010.0,52488.0,0.0,390.0,164902.0,153286.0,1
4773,-81.24,-144.333,52275.791000000005,0.0,103.91900000000001,12146.844000000001,7538.312,0
8299,521.0,-620.0,51471.0,0.0,103.0,19398.0,7574.0,1
4613,-3084.0,-1350.0,51198.0,499.0,5743.0,120654.0,25832.0,1
6420,50784.0,0.0,50820.0,0.0,0.0,780017.0,312665.0,0
9329,2088.7229199999997,0.0,50731.1048,0.0,38150.1402,41218.11877,1844.47443,1
1712,-3893.304,-1130.9080000000001,50613.364,1597.5,6571.385,29223.909,2021.021,1
4776,-370.376,-1722.624,50542.325000000004,9054.719000000001,5517.388,31075.484,7856.55,0
4110,8643.168810000001,-5849.67501,50414.88885,65886.30926,6758.42673,177568.69245,57325.46718,0
1011,140.60125,-2.02316,50244.53373,0.0,0.0,7279.06638,1069.0138299999999,0
1101,1356.01795,-1889.5853100000002,50191.798350000005,37665.97007,815.01945,51843.07718,3789.84847,0
4774,414.0,-3317.0,50188.0,0.0,0.0,66729.0,55621.0,0
7911,319.08268,-4.68962,50137.827320000004,0.0,0.71484,10840.862200000001,-111.46455999999999,1
4634,2140.00689,-253.2545,49384.07598,39.81577,1776.2502499999998,13884.21803,4187.53483,1
9002,-3907.0,-179.0,49270.0,50.0,185.0,71600.0,-5201.0,1
6430,12310.0,0.0,49029.0,1196301.0,956196.0,2152661.0,0.0,0
4649,-952.27454,-514.31457,48973.27773,464.74691,0.0,36854.38143,31839.15929,0
6499,-14556.0,-1905.0,48770.0,0.0,329.0,32945.0,17210.0,1
4511,314.49378,-421.38746,48711.36926,0.0,7275.39776,18457.213219999998,7020.6492,1
4633,-508.54647,0.0,48665.22821,3965.32826,6248.66891,26997.51915,1631.0439999999999,0
6110,4450.0,-9427.0,48557.0,5.0,0.0,145880.0,103409.0,1
3518,5561.873,-28274.793,48280.728,210878.372,19404.273999999998,278869.012,7827.753,1
4646,675.0,-584.0,48226.0,389.0,2261.0,17449.0,2949.0,0
4771,2361.0,-16.0,48165.0,0.0,0.0,18853.0,10869.0,1
6420,11359.431,-5018.022,48051.244000000006,41488.225000000006,5233.53,77231.15,20440.322,0
0112,626.168,-1165.7030000000002,48043.344000000005,4956.014,12135.073,30461.021,11079.277,0
6419,0.0,0.0,47996.0,0.0,0.0,1317419.0,119906.0,0
1107,1171.6708999999998,-22.129199999999997,47775.9337,0.0,2199.38042,9231.02027,1667.64223,1
3822,-15465.107909999999,-6611.58519,47696.72737,55861.13128,1262.6164999999999,117986.61752999999,5677.12182,0
3519,1340.8349799999999,-280.4051,47692.66173,1553.81529,6238.03569,14620.670310000001,5409.5788,0
1061,1524.7879699999999,-681.90638,47495.11509,243.41276,359.90493,16537.97781,6626.8841999999995,0
6420,2203.006,-656.133,47263.209,2143.9559999999997,4531.721,23282.896999999997,5516.0509999999995,0
8110,1541.0,-1621.0,46975.0,5275.0,3008.0,38285.0,15811.0,0
4621,1019.76047,-555.47748,46632.4544,40.4,17.34348,14684.388280000001,2746.59312,0
4612,193.931,-96.741,46134.188,0.0,2357.853,6510.132,151.362,1
4631,635.30115,-419.97506,46094.42326,185.71468000000002,2882.4744499999997,14299.23096,7020.02027,0
6820,-1513.0510000000002,-3044.875,45823.953,23163.700999999997,13950.996000000001,75188.877,13500.824,1
6190,858.57584,-177.01578999999998,45468.208040000005,747.09456,1678.2416099999998,8868.115530000001,875.76675,1
9311,4527.644,-1164.2440000000001,44855.412000000004,9642.451000000001,8416.079000000002,52232.86,24667.852,0
7112,2994.6490599999997,-549.95214,44773.513810000004,4037.8482,14681.94346,50438.199,24122.56233,0
4631,268.35195,-889.78388,44759.574870000004,1692.53804,2816.7445199999997,17972.04612,5614.44855,0
4122,-14278.891,-34.706,44614.887,18965.717,4570.9169999999995,75748.14,11169.473,1
6419,0.0,0.0,43961.0,0.0,0.0,4253710.0,48113.0,0
0111,11441.92754,-966.72057,43951.697850000004,517.06818,603.85878,70948.33428,60072.269140000004,1
4677,2779.1859999999997,-583.212,43837.892,2003.2839999999999,5385.424,46947.187000000005,32566.661,1
1061,1097.2716799999998,-278.90917,43779.29628,446.54685,1610.16547,34924.1396,1941.4607099999998,0
1091,-489.77852,-560.82604,43654.310240000006,756.94954,3394.16489,15506.37657,1520.96213,0
4511,141.07652000000002,-504.85284,31052.45308,13.097909999999999,8627.828160000001,30873.78546,21912.780189999998,0
1011,2907.7502099999997,-1467.2927100000002,43196.87155,5129.35773,4636.97415,45334.773420000005,29165.66322,0
7022,-7358.0,-2757.0,42854.0,6669.0,51914.0,77768.0,10636.0,1
6419,0.0,0.0,42765.0,0.0,0.0,1316914.0,109717.0,0
4110,-21467.0,-112.0,42493.0,2935.0,34178.0,208915.0,87470.0,0
4110,-2152.8848900000003,0.0,9886.42605,42714.5484,675.66647,54072.406090000004,4519.00489,0
4619,483.06162,-278.63419,42218.64072,7271.80614,2188.75023,23566.84215,7133.7857699999995,1
2420,-7332.0,-2757.0,42193.0,5081.0,51790.0,72731.0,7320.0,1
2059,3260.54989,-860.2031,34716.00213,1.1,0.0,23794.797189999997,20773.375079999998,0
8299,-349.0,-2279.0,41857.0,12011.0,8625.0,100148.0,66252.0,0
7022,4611.68872,-640.2829399999999,41825.17104,2083.38631,187.48638,30454.35156,18183.59972,0
4321,2665.71738,-1467.8375800000001,41700.79885,3408.76248,5064.7028,31698.81426,8950.6458,1
